CODEMAMROT,Boroughs,Year,Month,Sum_NOMBRE_UNI,Sum_Fire_Incident,Count_Incident,Count_Incident_1,Count_Crime,Count_Crime_1,Sum_ETAGE_HORS_SOL,Sum_NOMBRE_LOGEMENT,Building_Life,Sum_SUPERFICIE_TERRAIN,Sum_SUPERFICIE_BATIMENT
66058,Côte-Saint-Luc,2020,2,121,1,40,50,11,9,9342,11290,50.0968461120169,2134331,6677430
66058,Côte-Saint-Luc,2020,3,131,2,45,40,13,11,9342,11290,50.1801794453502,2134331,6677430
66058,Côte-Saint-Luc,2020,4,113,5,30,45,5,13,9342,11290,50.2635127786834,2134331,6677430
66058,Côte-Saint-Luc,2020,5,148,12,50,30,7,5,9342,11290,50.3468461120169,2134331,6677430
66058,Côte-Saint-Luc,2020,6,114,8,48,50,8,7,9342,11290,50.4301794453502,2134331,6677430
66058,Côte-Saint-Luc,2020,7,137,5,53,48,11,8,9342,11290,50.5135127786834,2134331,6677430
66058,Côte-Saint-Luc,2020,8,186,4,68,53,10,11,9342,11290,50.5968461120169,2134331,6677430
66058,Côte-Saint-Luc,2020,9,170,3,57,68,12,10,9342,11290,50.6801794453502,2134331,6677430
66058,Côte-Saint-Luc,2020,10,149,2,49,57,18,12,9342,11290,50.7635127786834,2134331,6677430
66058,Côte-Saint-Luc,2020,11,126,1,43,49,7,18,9342,11290,50.8468461120169,2134331,6677430
66058,Côte-Saint-Luc,2020,12,111,1,35,43,7,7,9342,11290,50.9301794453502,2134331,6677430
66058,Côte-Saint-Luc,2021,1,112,3,34,35,5,7,9342,11290,51.0135127786834,2134331,6677430
66058,Côte-Saint-Luc,2021,2,69,0,26,34,5,5,9342,11290,51.0968461120169,2134331,6677430
66058,Côte-Saint-Luc,2021,3,249,4,70,26,7,5,9342,11290,51.1801794453502,2134331,6677430
66058,Côte-Saint-Luc,2021,4,177,7,48,70,13,7,9342,11290,51.2635127786834,2134331,6677430
66058,Côte-Saint-Luc,2021,5,139,9,46,48,14,13,9342,11290,51.3468461120169,2134331,6677430
66058,Côte-Saint-Luc,2021,6,255,7,78,46,17,14,9342,11290,51.4301794453502,2134331,6677430
66058,Côte-Saint-Luc,2021,7,140,3,46,78,10,17,9342,11290,51.5135127786834,2134331,6677430
66058,Côte-Saint-Luc,2021,8,6,1,3,46,0,10,9342,11290,51.5968461120169,2134331,6677430
66062,Hampstead,2015,2,23,1,14,12,4,3,2872,1801,57.5394514767934,990325,416323
66062,Hampstead,2015,3,52,0,24,14,0,4,2872,1801,57.6227848101266,990325,416323
66062,Hampstead,2015,4,30,2,11,24,1,0,2872,1801,57.7061181434599,990325,416323
66062,Hampstead,2015,5,20,3,13,11,3,1,2872,1801,57.7894514767934,990325,416323
66062,Hampstead,2015,6,29,3,18,13,6,3,2872,1801,57.8727848101266,990325,416323
66062,Hampstead,2015,7,45,1,17,18,8,6,2872,1801,57.9561181434599,990325,416323
66062,Hampstead,2015,8,36,0,18,17,2,8,2872,1801,58.0394514767934,990325,416323
66062,Hampstead,2015,9,29,0,19,18,8,2,2872,1801,58.1227848101266,990325,416323
66062,Hampstead,2015,10,38,0,23,19,8,8,2872,1801,58.2061181434599,990325,416323
66062,Hampstead,2015,11,22,1,10,23,2,8,2872,1801,58.2894514767934,990325,416323
66062,Hampstead,2015,12,56,2,15,10,6,2,2872,1801,58.3727848101266,990325,416323
66062,Hampstead,2016,1,40,0,17,15,3,6,2872,1801,58.4561181434599,990325,416323
66062,Hampstead,2016,2,41,1,16,17,1,3,2872,1801,58.5394514767934,990325,416323
66062,Hampstead,2016,3,37,0,17,16,1,1,2872,1801,58.6227848101266,990325,416323
66062,Hampstead,2016,4,22,0,20,17,2,1,2872,1801,58.7061181434599,990325,416323
66062,Hampstead,2016,5,36,1,23,20,1,2,2872,1801,58.7894514767934,990325,416323
66062,Hampstead,2016,6,46,1,22,23,5,1,2872,1801,58.8727848101266,990325,416323
66062,Hampstead,2016,7,40,1,16,22,2,5,2872,1801,58.9561181434599,990325,416323
66062,Hampstead,2016,8,66,3,22,16,2,2,2872,1801,59.0394514767934,990325,416323
66062,Hampstead,2016,9,56,1,21,22,4,2,2872,1801,59.1227848101266,990325,416323
66062,Hampstead,2016,10,47,0,26,21,12,4,2872,1801,59.2061181434599,990325,416323
66062,Hampstead,2016,11,17,0,12,26,2,12,2872,1801,59.2894514767934,990325,416323
66062,Hampstead,2016,12,27,0,13,12,2,2,2872,1801,59.3727848101266,990325,416323
66062,Hampstead,2017,1,62,0,26,13,2,2,2872,1801,59.4561181434599,990325,416323
66062,Hampstead,2017,2,30,0,15,26,4,2,2872,1801,59.5394514767934,990325,416323
66062,Hampstead,2017,3,30,0,16,15,6,4,2872,1801,59.6227848101266,990325,416323
66062,Hampstead,2017,4,29,0,16,16,1,6,2872,1801,59.7061181434599,990325,416323
66062,Hampstead,2017,5,38,0,19,16,8,1,2872,1801,59.7894514767934,990325,416323
66062,Hampstead,2017,6,32,0,17,19,11,8,2872,1801,59.8727848101266,990325,416323
66062,Hampstead,2017,7,31,1,20,17,7,11,2872,1801,59.9561181434599,990325,416323
66062,Hampstead,2017,8,61,3,30,20,4,7,2872,1801,60.0394514767934,990325,416323
66062,Hampstead,2017,9,35,2,16,30,7,4,2872,1801,60.1227848101266,990325,416323
66062,Hampstead,2017,10,43,0,19,16,4,7,2872,1801,60.2061181434599,990325,416323
66062,Hampstead,2017,11,20,0,13,19,5,4,2872,1801,60.2894514767934,990325,416323
66062,Hampstead,2017,12,48,0,19,13,3,5,2872,1801,60.3727848101266,990325,416323
66062,Hampstead,2018,1,44,0,25,19,3,3,2872,1801,60.4561181434599,990325,416323
66062,Hampstead,2018,2,52,1,18,25,2,3,2872,1801,60.5394514767934,990325,416323
66062,Hampstead,2018,3,56,1,27,18,1,2,2872,1801,60.6227848101266,990325,416323
66062,Hampstead,2018,4,33,0,15,27,3,1,2872,1801,60.7061181434599,990325,416323
66062,Hampstead,2018,5,51,1,23,15,3,3,2872,1801,60.7894514767934,990325,416323
66062,Hampstead,2018,6,37,0,21,23,2,3,2872,1801,60.8727848101266,990325,416323
66062,Hampstead,2018,7,31,0,17,21,4,2,2872,1801,60.9561181434599,990325,416323
66062,Hampstead,2018,8,57,0,26,17,5,4,2872,1801,61.0394514767934,990325,416323
66062,Hampstead,2018,9,26,0,17,26,2,5,2872,1801,61.1227848101266,990325,416323
66062,Hampstead,2018,10,36,0,14,17,3,2,2872,1801,61.2061181434599,990325,416323
66062,Hampstead,2018,11,34,0,16,14,2,3,2872,1801,61.2894514767934,990325,416323
66062,Hampstead,2018,12,31,0,15,16,7,2,2872,1801,61.3727848101266,990325,416323
66062,Hampstead,2019,1,61,0,28,15,4,7,2872,1801,61.4561181434599,990325,416323
66062,Hampstead,2019,2,50,0,20,28,3,4,2872,1801,61.5394514767934,990325,416323
66062,Hampstead,2019,3,57,0,24,20,1,3,2872,1801,61.6227848101266,990325,416323
66062,Hampstead,2019,4,39,1,17,24,5,1,2872,1801,61.7061181434599,990325,416323
66062,Hampstead,2019,5,49,1,22,17,2,5,2872,1801,61.7894514767934,990325,416323
66062,Hampstead,2019,6,37,1,20,22,1,2,2872,1801,61.8727848101266,990325,416323
66062,Hampstead,2019,7,27,0,12,20,0,1,2872,1801,61.9561181434599,990325,416323
66062,Hampstead,2019,8,38,1,19,12,7,0,2872,1801,62.0394514767934,990325,416323
66062,Hampstead,2019,9,39,0,16,19,6,7,2872,1801,62.1227848101266,990325,416323
66062,Hampstead,2019,10,63,1,29,16,4,6,2872,1801,62.2061181434599,990325,416323
66062,Hampstead,2019,11,37,0,21,29,1,4,2872,1801,62.2894514767934,990325,416323
66062,Hampstead,2019,12,27,0,17,21,5,1,2872,1801,62.3727848101266,990325,416323
66062,Hampstead,2020,1,34,0,21,17,0,5,2872,1801,62.4561181434599,990325,416323
66062,Hampstead,2020,2,67,1,25,21,1,0,2872,1801,62.5394514767934,990325,416323
66062,Hampstead,2020,3,59,1,19,25,4,1,2872,1801,62.6227848101266,990325,416323
66062,Hampstead,2020,4,17,1,5,19,0,4,2872,1801,62.7061181434599,990325,416323
66062,Hampstead,2020,5,18,0,7,5,1,0,2872,1801,62.7894514767934,990325,416323
66062,Hampstead,2020,6,28,0,9,7,1,1,2872,1801,62.8727848101266,990325,416323
66062,Hampstead,2020,7,33,0,16,9,4,1,2872,1801,62.9561181434599,990325,416323
66062,Hampstead,2020,8,44,0,21,16,2,4,2872,1801,63.0394514767934,990325,416323
66062,Hampstead,2020,9,33,0,17,21,1,2,2872,1801,63.1227848101266,990325,416323
66062,Hampstead,2020,10,41,0,17,17,2,1,2872,1801,63.2061181434599,990325,416323
66062,Hampstead,2020,11,36,2,15,17,3,2,2872,1801,63.2894514767934,990325,416323
66062,Hampstead,2020,12,40,1,19,15,2,3,2872,1801,63.3727848101266,990325,416323
66062,Hampstead,2021,1,33,0,15,19,1,2,2872,1801,63.4561181434599,990325,416323
66062,Hampstead,2021,2,23,0,17,15,0,1,2872,1801,63.5394514767934,990325,416323
66062,Hampstead,2021,3,68,1,18,17,0,0,2872,1801,63.6227848101266,990325,416323
66062,Hampstead,2021,4,24,1,16,18,0,0,2872,1801,63.7061181434599,990325,416323
66062,Hampstead,2021,5,23,0,13,16,3,0,2872,1801,63.7894514767934,990325,416323
66062,Hampstead,2021,6,70,1,29,13,1,3,2872,1801,63.8727848101266,990325,416323
66062,Hampstead,2021,7,27,1,13,29,3,1,2872,1801,63.9561181434599,990325,416323
66062,Hampstead,2021,8,1,0,1,13,0,3,2872,1801,64.0394514767934,990325,416323
66072,Mont-Royal,2015,2,131,2,71,85,1,3,8345,6439,64.2008118977101,2564071,1308433
66072,Mont-Royal,2015,3,210,6,110,71,0,1,8345,6439,64.2841452310433,2564071,1308433
66072,Mont-Royal,2015,4,169,5,83,110,1,0,8345,6439,64.3674785643766,2564071,1308433
66072,Mont-Royal,2015,5,171,11,98,83,1,1,8345,6439,64.4508118977101,2564071,1308433
66072,Mont-Royal,2015,6,199,1,97,98,4,1,8345,6439,64.5341452310433,2564071,1308433
66072,Mont-Royal,2015,7,196,2,101,97,2,4,8345,6439,64.6174785643766,2564071,1308433
66072,Mont-Royal,2015,8,218,2,117,101,1,2,8345,6439,64.7008118977101,2564071,1308433
66072,Mont-Royal,2015,9,141,4,80,117,0,1,8345,6439,64.7841452310433,2564071,1308433
66072,Mont-Royal,2015,10,163,0,91,80,4,0,8345,6439,64.8674785643766,2564071,1308433
66072,Mont-Royal,2015,11,163,2,79,91,7,4,8345,6439,64.9508118977101,2564071,1308433
66072,Mont-Royal,2015,12,146,0,80,79,8,7,8345,6439,65.0341452310433,2564071,1308433
66072,Mont-Royal,2016,1,164,1,75,80,3,8,8345,6439,65.1174785643766,2564071,1308433
66072,Mont-Royal,2016,2,174,1,92,75,0,3,8345,6439,65.2008118977101,2564071,1308433
66072,Mont-Royal,2016,3,210,2,112,92,2,0,8345,6439,65.2841452310433,2564071,1308433
66072,Mont-Royal,2016,4,248,4,135,112,0,2,8345,6439,65.3674785643766,2564071,1308433
66072,Mont-Royal,2016,5,177,8,107,135,2,0,8345,6439,65.4508118977101,2564071,1308433
66072,Mont-Royal,2016,6,146,3,85,107,3,2,8345,6439,65.5341452310433,2564071,1308433
66072,Mont-Royal,2016,7,184,6,79,85,7,3,8345,6439,65.6174785643766,2564071,1308433
66072,Mont-Royal,2016,8,171,3,93,79,6,7,8345,6439,65.7008118977101,2564071,1308433
66072,Mont-Royal,2016,9,148,1,79,93,1,6,8345,6439,65.7841452310433,2564071,1308433
66072,Mont-Royal,2016,10,156,3,84,79,6,1,8345,6439,65.8674785643766,2564071,1308433
66072,Mont-Royal,2016,11,164,1,91,84,6,6,8345,6439,65.9508118977101,2564071,1308433
66072,Mont-Royal,2016,12,139,0,92,91,4,6,8345,6439,66.0341452310433,2564071,1308433
66072,Mont-Royal,2017,1,126,1,88,92,0,4,8345,6439,66.1174785643766,2564071,1308433
66072,Mont-Royal,2017,2,164,0,90,88,1,0,8345,6439,66.2008118977101,2564071,1308433
66072,Mont-Royal,2017,3,247,1,115,90,3,1,8345,6439,66.2841452310433,2564071,1308433
66072,Mont-Royal,2017,4,158,3,89,115,0,3,8345,6439,66.3674785643766,2564071,1308433
66072,Mont-Royal,2017,5,153,6,93,89,1,0,8345,6439,66.4508118977101,2564071,1308433
66072,Mont-Royal,2017,6,147,3,83,93,5,1,8345,6439,66.5341452310433,2564071,1308433
66072,Mont-Royal,2017,7,233,4,101,83,3,5,8345,6439,66.6174785643766,2564071,1308433
66072,Mont-Royal,2017,8,146,3,87,101,5,3,8345,6439,66.7008118977101,2564071,1308433
66072,Mont-Royal,2017,9,255,6,113,87,3,5,8345,6439,66.7841452310433,2564071,1308433
66072,Mont-Royal,2017,10,181,2,101,113,3,3,8345,6439,66.8674785643766,2564071,1308433
66072,Mont-Royal,2017,11,212,7,108,101,6,3,8345,6439,66.9508118977101,2564071,1308433
66072,Mont-Royal,2017,12,213,6,99,108,2,6,8345,6439,67.0341452310433,2564071,1308433
66072,Mont-Royal,2018,1,225,1,110,99,3,2,8345,6439,67.1174785643766,2564071,1308433
66072,Mont-Royal,2018,2,139,3,77,110,4,3,8345,6439,67.2008118977101,2564071,1308433
66072,Mont-Royal,2018,3,180,1,84,77,2,4,8345,6439,67.2841452310433,2564071,1308433
66072,Mont-Royal,2018,4,171,2,97,84,9,2,8345,6439,67.3674785643766,2564071,1308433
66072,Mont-Royal,2018,5,211,10,97,97,8,9,8345,6439,67.4508118977101,2564071,1308433
66072,Mont-Royal,2018,6,157,9,92,97,11,8,8345,6439,67.5341452310433,2564071,1308433
66072,Mont-Royal,2018,7,180,7,92,92,10,11,8345,6439,67.6174785643766,2564071,1308433
66072,Mont-Royal,2018,8,222,4,100,92,7,10,8345,6439,67.7008118977101,2564071,1308433
66072,Mont-Royal,2018,9,163,0,90,100,14,7,8345,6439,67.7841452310433,2564071,1308433
66072,Mont-Royal,2018,10,160,1,92,90,9,14,8345,6439,67.8674785643766,2564071,1308433
66072,Mont-Royal,2018,11,218,1,98,92,5,9,8345,6439,67.9508118977101,2564071,1308433
66072,Mont-Royal,2018,12,231,1,108,98,6,5,8345,6439,68.0341452310433,2564071,1308433
66072,Mont-Royal,2019,1,274,1,124,108,10,6,8345,6439,68.1174785643766,2564071,1308433
66072,Mont-Royal,2019,2,187,4,84,124,9,10,8345,6439,68.2008118977101,2564071,1308433
66072,Mont-Royal,2019,3,156,2,90,84,7,9,8345,6439,68.2841452310433,2564071,1308433
66072,Mont-Royal,2019,4,179,3,86,90,8,7,8345,6439,68.3674785643766,2564071,1308433
66072,Mont-Royal,2019,5,231,7,113,86,9,8,8345,6439,68.4508118977101,2564071,1308433
66072,Mont-Royal,2019,6,189,6,102,113,7,9,8345,6439,68.5341452310433,2564071,1308433
66072,Mont-Royal,2019,7,261,6,129,102,13,7,8345,6439,68.6174785643766,2564071,1308433
66072,Mont-Royal,2019,8,135,4,69,129,12,13,8345,6439,68.7008118977101,2564071,1308433
66072,Mont-Royal,2019,9,177,4,97,69,4,12,8345,6439,68.7841452310433,2564071,1308433
66072,Mont-Royal,2019,10,187,3,97,97,9,4,8345,6439,68.8674785643766,2564071,1308433
66072,Mont-Royal,2019,11,230,3,100,97,9,9,8345,6439,68.9508118977101,2564071,1308433
66072,Mont-Royal,2019,12,174,3,90,100,13,9,8345,6439,69.0341452310433,2564071,1308433
66072,Mont-Royal,2020,1,148,1,93,90,6,13,8345,6439,69.1174785643766,2564071,1308433
66072,Mont-Royal,2020,2,169,2,85,93,9,6,8345,6439,69.2008118977101,2564071,1308433
66072,Mont-Royal,2020,3,111,1,56,85,12,9,8345,6439,69.2841452310433,2564071,1308433
66072,Mont-Royal,2020,4,90,4,26,56,9,12,8345,6439,69.3674785643766,2564071,1308433
66072,Mont-Royal,2020,5,165,9,53,26,2,9,8345,6439,69.4508118977101,2564071,1308433
66072,Mont-Royal,2020,6,149,5,57,53,9,2,8345,6439,69.5341452310433,2564071,1308433
66072,Mont-Royal,2020,7,141,4,71,57,12,9,8345,6439,69.6174785643766,2564071,1308433
66072,Mont-Royal,2020,8,181,1,95,71,11,12,8345,6439,69.7008118977101,2564071,1308433
66072,Mont-Royal,2020,9,207,6,102,95,10,11,8345,6439,69.7841452310433,2564071,1308433
66072,Mont-Royal,2020,10,150,2,79,102,18,10,8345,6439,69.8674785643766,2564071,1308433
66072,Mont-Royal,2020,11,146,3,69,79,14,18,8345,6439,69.9508118977101,2564071,1308433
66072,Mont-Royal,2020,12,202,3,97,69,7,14,8345,6439,70.0341452310433,2564071,1308433
66072,Mont-Royal,2021,1,147,2,67,97,1,7,8345,6439,70.1174785643766,2564071,1308433
66072,Mont-Royal,2021,2,111,1,60,67,5,1,8345,6439,70.2008118977101,2564071,1308433
66072,Mont-Royal,2021,3,126,0,68,60,6,5,8345,6439,70.2841452310433,2564071,1308433
66072,Mont-Royal,2021,4,174,2,80,68,8,6,8345,6439,70.3674785643766,2564071,1308433
66072,Mont-Royal,2021,5,142,2,77,80,9,8,8345,6439,70.4508118977101,2564071,1308433
66072,Mont-Royal,2021,6,118,5,70,77,9,9,8345,6439,70.5341452310433,2564071,1308433
66072,Mont-Royal,2021,7,167,5,82,70,12,9,8345,6439,70.6174785643766,2564071,1308433
66072,Mont-Royal,2021,8,15,0,8,82,1,12,8345,6439,70.7008118977101,2564071,1308433
66087,Dorval,2015,2,185,1,98,133,52,45,6434,7587,55.883452149493,2885731,1009486
66087,Dorval,2015,3,193,4,100,98,62,52,6434,7587,55.9667854828263,2885731,1009486
66087,Dorval,2015,4,194,3,91,100,51,62,6434,7587,56.0501188161595,2885731,1009486
66087,Dorval,2015,5,242,8,110,91,39,51,6434,7587,56.133452149493,2885731,1009486
66087,Dorval,2015,6,224,9,99,110,33,39,6434,7587,56.2167854828263,2885731,1009486
66087,Dorval,2015,7,266,3,116,99,32,33,6434,7587,56.3001188161595,2885731,1009486
66087,Dorval,2015,8,270,3,126,116,55,32,6434,7587,56.383452149493,2885731,1009486
66087,Dorval,2015,9,218,12,103,126,65,55,6434,7587,56.4667854828263,2885731,1009486
66087,Dorval,2015,10,246,8,116,103,48,65,6434,7587,56.5501188161595,2885731,1009486
66087,Dorval,2015,11,164,3,92,116,37,48,6434,7587,56.633452149493,2885731,1009486
66087,Dorval,2015,12,221,1,101,92,57,37,6434,7587,56.7167854828263,2885731,1009486
66087,Dorval,2016,1,209,2,109,101,31,57,6434,7587,56.8001188161595,2885731,1009486
66087,Dorval,2016,2,234,5,105,109,36,31,6434,7587,56.883452149493,2885731,1009486
66087,Dorval,2016,3,204,2,110,105,43,36,6434,7587,56.9667854828263,2885731,1009486
66087,Dorval,2016,4,249,6,104,110,41,43,6434,7587,57.0501188161595,2885731,1009486
66087,Dorval,2016,5,168,3,97,104,47,41,6434,7587,57.133452149493,2885731,1009486
66087,Dorval,2016,6,181,3,101,97,41,47,6434,7587,57.2167854828263,2885731,1009486
66087,Dorval,2016,7,192,3,102,101,45,41,6434,7587,57.3001188161595,2885731,1009486
66087,Dorval,2016,8,252,2,118,102,29,45,6434,7587,57.383452149493,2885731,1009486
66087,Dorval,2016,9,214,2,98,118,37,29,6434,7587,57.4667854828263,2885731,1009486
66087,Dorval,2016,10,221,1,112,98,23,37,6434,7587,57.5501188161595,2885731,1009486
66087,Dorval,2016,11,211,6,105,112,36,23,6434,7587,57.633452149493,2885731,1009486
66087,Dorval,2016,12,207,0,113,105,29,36,6434,7587,57.7167854828263,2885731,1009486
66087,Dorval,2017,1,224,1,126,113,26,29,6434,7587,57.8001188161595,2885731,1009486
66087,Dorval,2017,2,246,2,128,126,22,26,6434,7587,57.883452149493,2885731,1009486
66087,Dorval,2017,3,197,4,104,128,23,22,6434,7587,57.9667854828263,2885731,1009486
66087,Dorval,2017,4,225,1,110,104,37,23,6434,7587,58.0501188161595,2885731,1009486
66087,Dorval,2017,5,217,7,124,110,32,37,6434,7587,58.133452149493,2885731,1009486
66087,Dorval,2017,6,340,8,150,124,24,32,6434,7587,58.2167854828263,2885731,1009486
66087,Dorval,2017,7,229,3,127,150,26,24,6434,7587,58.3001188161595,2885731,1009486
66087,Dorval,2017,8,300,4,132,127,46,26,6434,7587,58.383452149493,2885731,1009486
66087,Dorval,2017,9,235,5,114,132,29,46,6434,7587,58.4667854828263,2885731,1009486
66087,Dorval,2017,10,229,3,112,114,34,29,6434,7587,58.5501188161595,2885731,1009486
66087,Dorval,2017,11,295,5,102,112,33,34,6434,7587,58.633452149493,2885731,1009486
66087,Dorval,2017,12,302,2,144,102,29,33,6434,7587,58.7167854828263,2885731,1009486
66087,Dorval,2018,1,255,2,135,144,42,29,6434,7587,58.8001188161595,2885731,1009486
66087,Dorval,2018,2,208,4,107,135,31,42,6434,7587,58.883452149493,2885731,1009486
66087,Dorval,2018,3,231,3,111,107,43,31,6434,7587,58.9667854828263,2885731,1009486
66087,Dorval,2018,4,220,2,113,111,24,43,6434,7587,59.0501188161595,2885731,1009486
66087,Dorval,2018,5,244,9,113,113,36,24,6434,7587,59.133452149493,2885731,1009486
66087,Dorval,2018,6,215,8,121,113,40,36,6434,7587,59.2167854828263,2885731,1009486
66087,Dorval,2018,7,203,16,127,121,22,40,6434,7587,59.3001188161595,2885731,1009486
66087,Dorval,2018,8,242,7,121,127,37,22,6434,7587,59.383452149493,2885731,1009486
66087,Dorval,2018,9,317,3,150,121,31,37,6434,7587,59.4667854828263,2885731,1009486
66087,Dorval,2018,10,243,0,122,150,32,31,6434,7587,59.5501188161595,2885731,1009486
66087,Dorval,2018,11,199,6,104,122,18,32,6434,7587,59.633452149493,2885731,1009486
66087,Dorval,2018,12,289,4,133,104,24,18,6434,7587,59.7167854828263,2885731,1009486
66087,Dorval,2019,1,220,1,113,133,24,24,6434,7587,59.8001188161595,2885731,1009486
66087,Dorval,2019,2,207,4,109,113,34,24,6434,7587,59.883452149493,2885731,1009486
66087,Dorval,2019,3,272,3,115,109,28,34,6434,7587,59.9667854828263,2885731,1009486
66087,Dorval,2019,4,260,4,124,115,32,28,6434,7587,60.0501188161595,2885731,1009486
